user_id,movie_id,rating,timestamp,movie_title,genres,avg_rating
933,21,1,874854383,Muppet Treasure Island (1996),"Action, Adventure, Musical, Thriller",1
933,9,3,874854402,Dead Man Walking (1995),unknown,3
933,652,3,874854424,Rosencrantz and Guildenstern Are Dead (1990),unknown,3
933,483,4,874854424,Casablanca (1942),"Romance, War",4
933,175,4,874854444,Brazil (1985),Sci-Fi,4
933,135,4,874854444,2001: A Space Odyssey (1968),"Mystery, Sci-Fi, Thriller",4
933,164,2,874854461,"Abyss, The (1989)","Action, Adventure, Sci-Fi, Thriller",2
933,467,3,874854479,"Bronx Tale, A (1993)",unknown,3
933,195,4,874854589,"Terminator, The (1984)","Action, Sci-Fi, Thriller",4
933,25,2,874854589,"Birdcage, The (1996)",unknown,2
933,471,3,874854611,Courage Under Fire (1996),War,3
933,470,4,874854611,Tombstone (1993),Western,4
933,73,4,874854629,Maverick (1994),"Action, Western",4
933,732,3,874854651,Dave (1993),Romance,3
933,392,3,874854652,"Man Without a Face, The (1993)",unknown,3
933,447,2,874854678,Carrie (1976),Horror,2
933,209,2,874854678,This Is Spinal Tap (1984),Musical,2
933,218,3,874854678,Cape Fear (1991),Thriller,3
933,88,3,874854696,Sleepless in Seattle (1993),Romance,3
933,265,4,874854697,"Hunt for Red October, The (1990)","Action, Thriller",4
933,204,3,874854723,Back to the Future (1985),Sci-Fi,3
933,87,4,874854723,Searching for Bobby Fischer (1993),unknown,4
933,180,5,874854723,Apocalypse Now (1979),War,5
933,174,4,874854745,Raiders of the Lost Ark (1981),"Action, Adventure",4
933,202,2,874854745,Groundhog Day (1993),Romance,2
933,746,4,874854762,Real Genius (1985),unknown,4
933,200,4,874854783,"Shining, The (1980)",Horror,4
933,222,1,874854783,Star Trek: First Contact (1996),"Action, Adventure, Sci-Fi",1
933,823,2,874854813,Mulholland Falls (1996),"Film-Noir, Thriller",2
933,182,4,874854853,GoodFellas (1990),unknown,4
933,226,2,874854874,Die Hard 2 (1990),"Action, Thriller",2
933,627,2,874854874,Robin Hood: Prince of Thieves (1991),unknown,2
933,144,4,874854932,Die Hard (1988),"Action, Thriller",4
933,157,4,874854932,Platoon (1986),War,4
933,196,4,874854932,Dead Poets Society (1989),unknown,4
933,1017,3,874854953,Trees Lounge (1996),unknown,3
933,476,2,874854953,"First Wives Club, The (1996)",unknown,2
933,177,4,874854994,"Good, The Bad and The Ugly, The (1966)","Action, Western",4
933,62,1,874854994,Stargate (1994),"Action, Adventure, Sci-Fi",1
933,70,2,874855020,Four Weddings and a Funeral (1994),Romance,2
933,96,2,874855020,Terminator 2: Judgment Day (1991),"Action, Sci-Fi, Thriller",2
933,173,3,874855020,"Princess Bride, The (1987)","Action, Adventure, Romance",3
933,273,3,874855069,Heat (1995),"Action, Thriller",3
933,241,2,874855069,"Last of the Mohicans, The (1992)","Action, Romance, War",2
933,282,3,874855104,"Time to Kill, A (1996)",unknown,3
933,53,1,874855104,Natural Born Killers (1994),"Action, Thriller",1
933,58,3,874855121,Quiz Show (1994),unknown,3
933,121,3,874855138,Independence Day (ID4) (1996),"Action, Sci-Fi, War",3
543,24,3,874861639,Rumble in the Bronx (1995),"Action, Adventure",3
543,111,4,874861699,"Truth About Cats & Dogs, The (1996)",Romance,4
543,742,3,874861699,Ransom (1996),Thriller,3
543,508,4,874861792,"People vs. Larry Flynt, The (1996)",unknown,4
543,117,3,874861792,"Rock, The (1996)","Action, Adventure, Thriller",3
543,129,4,874862036,Bound (1996),"Romance, Thriller",4
543,118,3,874862036,Twister (1996),"Action, Adventure, Thriller",3
506,274,4,874862229,Sabrina (1995),Romance,4
506,475,1,874862229,Trainspotting (1996),unknown,1
506,363,3,874862646,Sudden Death (1995),Action,3
506,10,2,874862734,Richard III (1995),War,2
543,179,4,874862879,"Clockwork Orange, A (1971)",Sci-Fi,4
543,694,4,874862966,Persuasion (1995),Romance,4
543,134,5,874862967,Citizen Kane (1941),unknown,5
543,432,4,874862967,Fantasia (1940),"Animation, Children, Musical",4
543,423,3,874863035,E.T. the Extra-Terrestrial (1982),"Children, Fantasy, Sci-Fi",3
543,153,3,874863035,"Fish Called Wanda, A (1988)",unknown,3
543,191,4,874863035,Amadeus (1984),Mystery,4
543,513,4,874863035,"Third Man, The (1949)","Mystery, Thriller",4
543,70,4,874863155,Four Weddings and a Funeral (1994),Romance,4
543,195,4,874863155,"Terminator, The (1984)","Action, Sci-Fi, Thriller",4
543,1555,3,874863155,"Secret Adventures of Tom Thumb, The (1993)","Adventure, Children",3
543,102,4,874863155,"Aristocats, The (1970)","Animation, Children",4
543,144,4,874863269,Die Hard (1988),"Action, Thriller",4
543,735,4,874863269,Philadelphia (1993),unknown,4
543,170,4,874863269,Cinema Paradiso (1988),Romance,4
543,1073,3,874863269,Shallow Grave (1994),Thriller,3
543,98,4,874863336,"Silence of the Lambs, The (1991)",Thriller,4
543,664,4,874863336,"Paris, Texas (1984)",unknown,4
543,64,4,874863336,"Shawshank Redemption, The (1994)",unknown,4
543,69,4,874863436,Forrest Gump (1994),"Romance, War",4
543,165,4,874863436,Jean de Florette (1986),unknown,4
543,1441,3,874863436,Moonlight and Valentino (1995),Romance,3
543,919,2,874863549,"City of Lost Children, The (1995)","Adventure, Sci-Fi",2
543,318,3,874863549,Schindler's List (1993),War,3
543,157,3,874863549,Platoon (1986),War,3
543,582,3,874863550,"Piano, The (1993)",Romance,3
543,509,3,874863734,My Left Foot (1989),unknown,3
543,202,4,874863734,Groundhog Day (1993),Romance,4
543,642,3,874863803,"Grifters, The (1990)",Film-Noir,3
543,357,4,874863803,One Flew Over the Cuckoo's Nest (1975),unknown,4
543,160,3,874863803,Glengarry Glen Ross (1992),unknown,3
543,770,4,874863803,Devil in a Blue Dress (1995),"Film-Noir, Mystery, Thriller",4
543,192,4,874863878,Raging Bull (1980),unknown,4
543,1099,4,874863878,"Red Firecracker, Green Firecracker (1994)",unknown,4
543,183,4,874864034,Alien (1979),"Action, Horror, Sci-Fi, Thriller",4
543,218,3,874864034,Cape Fear (1991),Thriller,3
543,463,3,874864034,"Secret of Roan Inish, The (1994)",Adventure,3
543,466,4,874864094,Red Rock West (1992),Thriller,4
543,647,3,874864182,Ran (1985),War,3
543,462,4,874864182,Like Water For Chocolate (Como agua para chocolate) (1992),Romance,4
543,175,3,874864182,Brazil (1985),Sci-Fi,3
543,23,4,874864183,Taxi Driver (1976),Thriller,4
543,114,4,874864346,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,4
543,97,3,874864346,Dances with Wolves (1990),"Adventure, Western",3
543,730,3,874864346,"Queen Margot (Reine Margot, La) (1994)",Romance,3
543,60,5,874864346,Three Colors: Blue (1993),unknown,5
543,531,4,874864347,Shine (1996),Romance,4
543,214,3,874864421,Pink Floyd - The Wall (1982),"Musical, War",3
543,216,4,874864666,When Harry Met Sally... (1989),Romance,4
543,174,4,874864666,Raiders of the Lost Ark (1981),"Action, Adventure",4
543,528,4,874864666,"Killing Fields, The (1984)",War,4
543,518,3,874864736,Miller's Crossing (1990),unknown,3
543,204,4,874864737,Back to the Future (1985),Sci-Fi,4
543,684,4,874864737,In the Line of Fire (1993),"Action, Thriller",4
543,443,4,874864857,"Birds, The (1963)",Horror,4
543,200,4,874864870,"Shining, The (1980)",Horror,4
543,71,4,874864870,"Lion King, The (1994)","Animation, Children, Musical",4
543,163,4,874864870,"Return of the Pink Panther, The (1974)",unknown,4
543,194,3,874864870,"Sting, The (1973)",unknown,3
543,176,4,874865635,Aliens (1986),"Action, Sci-Fi, Thriller, War",4
543,110,2,874865635,Operation Dumbo Drop (1995),"Action, Adventure, War",2
543,1619,3,874865635,All Things Fair (1996),unknown,3
543,521,4,874865636,"Deer Hunter, The (1978)",War,4
543,95,3,874865728,Aladdin (1992),"Animation, Children, Musical",3
543,44,3,874865728,Dolores Claiborne (1994),Thriller,3
543,700,2,874865923,Miami Rhapsody (1995),unknown,2
543,197,4,874866116,"Graduate, The (1967)",Romance,4
543,11,3,874866116,Seven (Se7en) (1995),Thriller,3
543,663,4,874866208,Being There (1979),unknown,4
543,479,4,874866208,Vertigo (1958),"Mystery, Thriller",4
543,529,4,874866208,My Life as a Dog (Mitt liv som hund) (1985),unknown,4
543,180,4,874866208,Apocalypse Now (1979),War,4
543,1524,4,874866319,Kaspar Hauser (1993),unknown,4
543,238,3,874866319,Raising Arizona (1987),unknown,3
543,56,5,874866535,Pulp Fiction (1994),unknown,5
543,187,4,874866535,"Godfather: Part II, The (1974)",Action,4
543,66,3,874866535,While You Were Sleeping (1995),Romance,3
543,709,3,874866535,Strictly Ballroom (1992),Romance,3
543,737,3,874866535,Sirens (1994),unknown,3
291,200,4,874867740,"Shining, The (1980)",Horror,4
291,672,3,874867741,Candyman (1992),Horror,3
291,448,5,874867741,"Omen, The (1976)",Horror,5
291,558,4,874867757,Heavenly Creatures (1994),"Fantasy, Thriller",4
291,396,4,874867757,Serial Mom (1994),Horror,4
291,706,3,874867785,Bad Moon (1996),Horror,3
291,219,4,874867785,"Nightmare on Elm Street, A (1984)",Horror,4
291,670,5,874867785,Body Snatchers (1993),"Horror, Sci-Fi, Thriller",5
291,567,5,874867786,Wes Craven's New Nightmare (1994),Horror,5
291,563,3,874867824,Stephen King's The Langoliers (1995),Horror,3
291,551,2,874867824,Lord of Illusions (1995),Horror,2
291,816,3,874867852,Candyman: Farewell to the Flesh (1995),Horror,3
291,565,2,874867852,Village of the Damned (1995),"Horror, Thriller",2
291,774,3,874867852,"Prophecy, The (1995)",Horror,3
291,223,5,874867912,Sling Blade (1996),Thriller,5
291,469,5,874867912,Short Cuts (1993),unknown,5
291,175,2,874867966,Brazil (1985),Sci-Fi,2
291,64,5,874867994,"Shawshank Redemption, The (1994)",unknown,5
291,212,4,874868027,"Unbearable Lightness of Being, The (1988)",unknown,4
291,48,5,874868027,Hoop Dreams (1994),unknown,5
291,1229,2,874868027,Poison Ivy II (1995),Thriller,2
291,735,4,874868027,Philadelphia (1993),unknown,4
291,46,4,874868045,Exotica (1994),unknown,4
291,732,4,874868097,Dave (1993),Romance,4
291,69,5,874868146,Forrest Gump (1994),"Romance, War",5
291,214,4,874868146,Pink Floyd - The Wall (1982),"Musical, War",4
291,70,4,874868146,Four Weddings and a Funeral (1994),Romance,4
291,772,4,874868169,Kids (1995),unknown,4
291,423,4,874868210,E.T. the Extra-Terrestrial (1982),"Children, Fantasy, Sci-Fi",4
291,179,5,874868255,"Clockwork Orange, A (1971)",Sci-Fi,5
291,366,3,874868255,Dangerous Minds (1995),unknown,3
291,941,4,874868284,With Honors (1994),unknown,4
291,427,4,874868304,To Kill a Mockingbird (1962),unknown,4
291,715,5,874868327,To Die For (1995),unknown,5
291,84,3,874868327,Robert A. Heinlein's The Puppet Masters (1994),"Horror, Sci-Fi",3
291,215,4,874868382,Field of Dreams (1989),unknown,4
291,1220,5,874868382,Higher Learning (1995),unknown,5
291,569,3,874868580,Wolf (1994),Horror,3
291,655,4,874868629,Stand by Me (1986),Adventure,4
291,555,1,874868629,White Man's Burden (1995),unknown,1
291,1505,4,874868647,Killer: A Journal of Murder (1995),unknown,4
291,375,1,874868791,Showgirls (1995),unknown,1
291,729,4,874871442,Nell (1994),unknown,4
291,631,5,874871479,"Crying Game, The (1992)","Action, Romance, War",5
291,402,4,874871498,Ghost (1990),"Romance, Thriller",4
291,1206,3,874871551,Amos & Andrew (1993),unknown,3
291,365,3,874871570,Powder (1995),unknown,3
291,1478,2,874871585,Dead Presidents (1995),Action,2
291,1213,3,874871655,Guilty as Sin (1993),Thriller,3
291,798,4,874871655,Bad Company (1995),Action,4
291,1139,3,874871671,Hackers (1995),"Action, Thriller",3
291,238,5,874871736,Raising Arizona (1987),unknown,5
291,204,4,874871736,Back to the Future (1985),Sci-Fi,4
291,202,4,874871736,Groundhog Day (1993),Romance,4
291,153,4,874871736,"Fish Called Wanda, A (1988)",unknown,4
291,8,4,874871766,Babe (1995),Children,4
291,428,5,874871766,Harold and Maude (1971),unknown,5
291,90,5,874871800,So I Married an Axe Murderer (1993),"Romance, Thriller",5
291,173,5,874871800,"Princess Bride, The (1987)","Action, Adventure, Romance",5
291,168,5,874871800,Monty Python and the Holy Grail (1974),unknown,5
291,367,4,874871800,Clueless (1995),unknown,4
506,878,3,874872812,That Darn Cat! (1997),"Children, Mystery",3
506,137,2,874872872,Big Night (1996),unknown,2
506,510,5,874873067,"Magnificent Seven, The (1954)","Action, Western",5
506,478,4,874873067,"Philadelphia Story, The (1940)",Romance,4
506,1020,4,874873067,Gaslight (1944),"Mystery, Thriller",4
506,367,3,874873068,Clueless (1995),unknown,3
506,71,5,874873068,"Lion King, The (1994)","Animation, Children, Musical",5
506,234,5,874873111,Jaws (1975),"Action, Horror",5
506,523,5,874873112,Cool Hand Luke (1967),unknown,5
506,432,4,874873112,Fantasia (1940),"Animation, Children, Musical",4
506,200,4,874873112,"Shining, The (1980)",Horror,4
506,135,5,874873157,2001: A Space Odyssey (1968),"Mystery, Sci-Fi, Thriller",5
506,174,5,874873157,Raiders of the Lost Ark (1981),"Action, Adventure",5
506,463,3,874873157,"Secret of Roan Inish, The (1994)",Adventure,3
506,660,3,874873157,Fried Green Tomatoes (1991),unknown,3
506,641,5,874873158,Paths of Glory (1957),War,5
506,48,2,874873158,Hoop Dreams (1994),unknown,2
506,95,5,874873198,Aladdin (1992),"Animation, Children, Musical",5
506,211,4,874873198,M*A*S*H (1970),War,4
506,603,5,874873198,Rear Window (1954),"Mystery, Thriller",5
506,518,4,874873198,Miller's Crossing (1990),unknown,4
506,31,4,874873247,Crimson Tide (1995),"Thriller, War",4
506,12,5,874873247,"Usual Suspects, The (1995)",Thriller,5
506,194,5,874873247,"Sting, The (1973)",unknown,5
506,42,3,874873247,Clerks (1994),unknown,3
506,1073,4,874873247,Shallow Grave (1994),Thriller,4
506,772,1,874873247,Kids (1995),unknown,1
506,514,5,874873287,Annie Hall (1977),Romance,5
506,55,4,874873287,"Professional, The (1994)","Romance, Thriller",4
506,140,3,874873327,Homeward Bound: The Incredible Journey (1993),"Adventure, Children",3
506,69,5,874873327,Forrest Gump (1994),"Romance, War",5
506,761,2,874873327,Nick of Time (1995),"Action, Thriller",2
506,175,5,874873327,Brazil (1985),Sci-Fi,5
506,731,4,874873374,"Corrina, Corrina (1994)",Romance,4
506,8,5,874873374,Babe (1995),Children,5
506,97,4,874873374,Dances with Wolves (1990),"Adventure, Western",4
506,56,4,874873374,Pulp Fiction (1994),unknown,4
506,202,5,874873374,Groundhog Day (1993),Romance,5
506,195,4,874873374,"Terminator, The (1984)","Action, Sci-Fi, Thriller",4
506,582,3,874873423,"Piano, The (1993)",Romance,3
506,96,4,874873423,Terminator 2: Judgment Day (1991),"Action, Sci-Fi, Thriller",4
506,470,4,874873423,Tombstone (1993),Western,4
506,208,4,874873423,Young Frankenstein (1974),Horror,4
506,604,4,874873528,It Happened One Night (1934),unknown,4
506,209,4,874873529,This Is Spinal Tap (1984),Musical,4
506,490,3,874873529,To Catch a Thief (1955),"Romance, Thriller",3
506,684,5,874873529,In the Line of Fire (1993),"Action, Thriller",5
506,521,5,874873529,"Deer Hunter, The (1978)",War,5
506,692,4,874873529,"American President, The (1995)",Romance,4
506,228,5,874873571,Star Trek: The Wrath of Khan (1982),"Action, Adventure, Sci-Fi",5
506,479,4,874873571,Vertigo (1958),"Mystery, Thriller",4
506,132,4,874873615,"Wizard of Oz, The (1939)","Adventure, Children, Musical",4
506,191,4,874873615,Amadeus (1984),Mystery,4
506,218,3,874873615,Cape Fear (1991),Thriller,3
506,496,5,874873615,It's a Wonderful Life (1946),unknown,5
506,529,3,874873615,My Life as a Dog (Mitt liv som hund) (1985),unknown,3
506,198,2,874873703,Nikita (La Femme Nikita) (1990),Thriller,2
506,33,3,874873703,Desperado (1995),"Action, Romance, Thriller",3
506,73,4,874873703,Maverick (1994),"Action, Western",4
506,497,5,874873703,Bringing Up Baby (1938),unknown,5
506,430,4,874873703,Duck Soup (1933),War,4
506,435,5,874873744,Butch Cassidy and the Sundance Kid (1969),"Action, Western",5
506,82,5,874873745,Jurassic Park (1993),"Action, Adventure, Sci-Fi",5
506,657,5,874873745,"Manchurian Candidate, The (1962)","Film-Noir, Thriller",5
506,196,4,874873745,Dead Poets Society (1989),unknown,4
506,216,4,874873794,When Harry Met Sally... (1989),Romance,4
506,542,3,874873794,Pocahontas (1995),"Animation, Children, Musical, Romance",3
506,85,3,874873795,"Ref, The (1994)",unknown,3
506,231,3,874873847,Batman Returns (1992),"Action, Adventure",3
506,230,4,874873847,Star Trek IV: The Voyage Home (1986),"Action, Adventure, Sci-Fi",4
506,447,4,874873847,Carrie (1976),Horror,4
506,176,5,874873892,Aliens (1986),"Action, Sci-Fi, Thriller, War",5
506,655,4,874873892,Stand by Me (1986),Adventure,4
506,712,3,874873893,Tin Men (1987),unknown,3
506,193,4,874873944,"Right Stuff, The (1983)",unknown,4
506,68,4,874873944,"Crow, The (1994)","Action, Romance, Thriller",4
506,63,4,874873944,"Santa Clause, The (1994)",Children,4
506,88,4,874873944,Sleepless in Seattle (1993),Romance,4
506,385,4,874873944,True Lies (1994),"Action, Adventure, Romance",4
506,461,2,874873944,Smoke (1995),unknown,2
506,642,4,874874000,"Grifters, The (1990)",Film-Noir,4
506,81,1,874874000,"Hudsucker Proxy, The (1994)",Romance,1
506,399,5,874874054,"Three Musketeers, The (1993)","Action, Adventure",5
506,79,5,874874054,"Fugitive, The (1993)","Action, Thriller",5
506,70,4,874874055,Four Weddings and a Funeral (1994),Romance,4
506,168,5,874874055,Monty Python and the Holy Grail (1974),unknown,5
506,204,5,874874055,Back to the Future (1985),Sci-Fi,5
506,418,4,874874055,Cinderella (1950),"Animation, Children, Musical",4
506,608,4,874874055,Spellbound (1945),"Mystery, Romance, Thriller",4
506,233,4,874874109,Under Siege (1992),Action,4
506,732,4,874874109,Dave (1993),Romance,4
506,199,4,874874109,"Bridge on the River Kwai, The (1957)",War,4
506,89,5,874874109,Blade Runner (1982),"Film-Noir, Sci-Fi",5
506,530,5,874874110,"Man Who Would Be King, The (1975)",Adventure,5
506,770,3,874874110,Devil in a Blue Dress (1995),"Film-Noir, Mystery, Thriller",3
506,710,5,874874151,Better Off Dead... (1985),unknown,5
506,203,4,874874152,Unforgiven (1992),Western,4
506,239,3,874874152,Sneakers (1992),Sci-Fi,3
506,28,4,874874308,Apollo 13 (1995),"Action, Thriller",4
506,173,4,874874308,"Princess Bride, The (1987)","Action, Adventure, Romance",4
506,183,5,874874308,Alien (1979),"Action, Horror, Sci-Fi, Thriller",5
506,661,5,874874308,High Noon (1952),Western,5
506,503,4,874874396,"Candidate, The (1972)",unknown,4
506,1046,4,874874396,Malice (1993),Thriller,4
506,417,4,874874396,"Parent Trap, The (1961)",Children,4
506,560,3,874874458,"Kid in King Arthur's Court, A (1995)","Adventure, Children, Fantasy, Romance, Sci-Fi",3
506,403,4,874874458,Batman (1989),"Action, Adventure",4
506,611,5,874874525,Laura (1944),"Film-Noir, Mystery",5
506,739,4,874874525,Pretty Woman (1990),Romance,4
506,516,4,874874525,Local Hero (1983),unknown,4
506,380,4,874874585,Star Trek: Generations (1994),"Action, Adventure, Sci-Fi",4
506,517,2,874874585,Manhattan (1979),Romance,2
506,425,4,874874585,Bob Roberts (1992),unknown,4
506,945,4,874874585,Charade (1963),"Mystery, Romance, Thriller",4
506,747,2,874874629,Benny & Joon (1993),Romance,2
506,356,3,874874630,"Client, The (1994)","Mystery, Thriller",3
506,465,4,874874630,"Jungle Book, The (1994)","Adventure, Children, Romance",4
506,66,4,874874676,While You Were Sleeping (1995),Romance,4
506,181,5,874874676,Return of the Jedi (1983),"Action, Adventure, Romance, Sci-Fi, War",5
506,972,3,874874760,Passion Fish (1992),unknown,3
506,1219,2,874874760,"Goofy Movie, A (1995)","Animation, Children, Romance",2
506,443,4,874874760,"Birds, The (1963)",Horror,4
506,205,5,874874760,Patton (1970),War,5
506,855,4,874874802,Diva (1981),"Action, Mystery, Romance, Thriller",4
506,72,3,874874802,"Mask, The (1994)",Fantasy,3
506,46,3,874874802,Exotica (1994),unknown,3
506,393,3,874874802,Mrs. Doubtfire (1993),unknown,3
506,44,4,874874850,Dolores Claiborne (1994),Thriller,4
506,77,3,874874850,"Firm, The (1993)",Thriller,3
506,423,5,874874850,E.T. the Extra-Terrestrial (1982),"Children, Fantasy, Sci-Fi",5
506,581,2,874874850,Kalifornia (1993),Thriller,2
506,2,4,874874850,GoldenEye (1995),"Action, Adventure, Thriller",4
506,241,2,874874850,"Last of the Mohicans, The (1992)","Action, Romance, War",2
506,607,4,874874851,Rebecca (1940),"Romance, Thriller",4
506,67,3,874874894,Ace Ventura: Pet Detective (1994),unknown,3
506,29,2,874874894,Batman Forever (1995),"Action, Adventure",2
506,62,3,874874894,Stargate (1994),"Action, Adventure, Sci-Fi",3
506,229,4,874874895,Star Trek III: The Search for Spock (1984),"Action, Adventure, Sci-Fi",4
506,5,4,874874947,Copycat (1995),Thriller,4
506,663,4,874874947,Being There (1979),unknown,4
506,646,4,874874947,Once Upon a Time in the West (1969),Western,4
506,53,4,874874985,Natural Born Killers (1994),"Action, Thriller",4
506,58,4,874874985,Quiz Show (1994),unknown,4
506,186,4,874875062,"Blues Brothers, The (1980)","Action, Musical",4
506,746,5,874875062,Real Genius (1985),unknown,5
506,580,3,874875062,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Romance,3
506,227,4,874875062,Star Trek VI: The Undiscovered Country (1991),"Action, Adventure, Sci-Fi",4
506,836,4,874875062,Ninotchka (1939),Romance,4
506,951,3,874875062,"Indian in the Cupboard, The (1995)","Adventure, Children, Fantasy",3
506,796,3,874875062,Speechless (1994),Romance,3
506,654,4,874876486,Chinatown (1974),"Film-Noir, Mystery, Thriller",4
506,755,4,874876486,Jumanji (1995),"Action, Adventure, Children, Fantasy, Sci-Fi",4
506,525,4,874876486,"Big Sleep, The (1946)","Film-Noir, Mystery",4
506,47,4,874876486,Ed Wood (1994),unknown,4
506,715,2,874876486,To Die For (1995),unknown,2
506,86,3,874876551,"Remains of the Day, The (1993)",unknown,3
506,92,3,874876551,True Romance (1993),"Action, Romance",3
506,792,2,874876598,Bullets Over Broadway (1994),unknown,2
506,94,3,874876599,Home Alone (1990),Children,3
506,434,4,874876599,Forbidden Planet (1956),Sci-Fi,4
506,90,2,874876599,So I Married an Axe Murderer (1993),"Romance, Thriller",2
506,693,4,874876651,Casino (1995),unknown,4
506,489,4,874876651,Notorious (1946),"Film-Noir, Romance, Thriller",4
506,54,4,874876651,Outbreak (1995),"Action, Thriller",4
291,85,2,874877699,"Ref, The (1994)",unknown,2
933,216,3,874938239,When Harry Met Sally... (1989),Romance,3
933,163,2,874938309,"Return of the Pink Panther, The (1974)",unknown,2
933,710,2,874938309,Better Off Dead... (1985),unknown,2
933,232,1,874938354,Young Guns (1988),"Action, Western",1
933,393,2,874938371,Mrs. Doubtfire (1993),unknown,2
933,154,2,874938389,Monty Python's Life of Brian (1979),unknown,2
933,239,3,874938412,Sneakers (1992),Sci-Fi,3
933,934,1,874938412,"Preacher's Wife, The (1996)",unknown,1
933,959,1,874938430,Dazed and Confused (1993),unknown,1
933,67,1,874938430,Ace Ventura: Pet Detective (1994),unknown,1
933,1188,1,874938474,Young Guns II (1990),"Action, Western",1
933,94,1,874938475,Home Alone (1990),Children,1
933,384,1,874938475,Naked Gun 33 1/3: The Final Insult (1994),unknown,1
933,105,2,874938475,Sgt. Bilko (1996),unknown,2
933,167,2,874938491,Private Benjamin (1980),unknown,2
933,451,1,874938507,Grease (1978),"Musical, Romance",1
933,72,3,874938538,"Mask, The (1994)",Fantasy,3
933,186,4,874938563,"Blues Brothers, The (1980)","Action, Musical",4
933,63,2,874938563,"Santa Clause, The (1994)",Children,2
933,1183,3,874938596,"Cowboy Way, The (1994)",Action,3
933,388,1,874938620,Beverly Hills Cop III (1994),Action,1
933,575,1,874938620,City Slickers II: The Legend of Curly's Gold (1994),Western,1
933,1037,1,874938620,Grease 2 (1982),"Musical, Romance",1
933,866,2,874938620,Michael (1996),Romance,2
933,1028,2,874938620,Grumpier Old Men (1995),Romance,2
933,763,3,874938644,Happy Gilmore (1996),unknown,3
933,765,1,874938644,Boomerang (1992),Romance,1
933,734,2,874938644,Made in America (1993),unknown,2
933,940,1,874938664,Airheads (1994),unknown,1
933,110,1,874938664,Operation Dumbo Drop (1995),"Action, Adventure, War",1
933,411,2,874938689,"Nutty Professor, The (1996)","Fantasy, Romance, Sci-Fi",2
933,80,2,874938689,Hot Shots! Part Deux (1993),"Action, War",2
933,577,1,874938705,Coneheads (1993),Sci-Fi,1
933,1246,1,874938728,Bushwhacked (1995),unknown,1
933,1110,3,874938728,Tank Girl (1995),"Action, Musical, Sci-Fi",3
933,585,1,874938728,Son in Law (1993),unknown,1
933,559,2,874938808,Interview with the Vampire (1994),Horror,2
933,452,1,874938808,Jaws 2 (1978),"Action, Horror",1
933,561,3,874938808,Mary Shelley's Frankenstein (1994),Horror,3
933,441,2,874938833,"Amityville Horror, The (1979)",Horror,2
933,453,1,874938833,Jaws 3-D (1983),"Action, Horror",1
933,424,1,874938833,Children of the Corn: The Gathering (1996),Horror,1
933,184,1,874938850,Army of Darkness (1993),"Action, Adventure, Horror, Sci-Fi",1
933,569,1,874938850,Wolf (1994),Horror,1
933,834,1,874938878,Halloween: The Curse of Michael Myers (1995),"Horror, Thriller",1
933,665,1,874938878,Alien 3 (1992),"Action, Horror, Sci-Fi, Thriller",1
933,233,2,874939008,Under Siege (1992),Action,2
933,231,1,874939031,Batman Returns (1992),"Action, Adventure",1
933,172,2,874939031,"Empire Strikes Back, The (1980)","Action, Adventure, Romance, Sci-Fi, War",2
933,229,1,874939078,Star Trek III: The Search for Spock (1984),"Action, Adventure, Sci-Fi",1
933,227,1,874939078,Star Trek VI: The Undiscovered Country (1991),"Action, Adventure, Sci-Fi",1
933,679,1,874939078,Conan the Barbarian (1981),"Action, Adventure",1
933,403,3,874939105,Batman (1989),"Action, Adventure",3
933,546,2,874939105,Broken Arrow (1996),"Action, Thriller",2
933,636,2,874939105,Escape from New York (1981),"Action, Adventure, Sci-Fi, Thriller",2
933,161,2,874939105,Top Gun (1986),"Action, Romance",2
933,82,3,874939130,Jurassic Park (1993),"Action, Adventure, Sci-Fi",3
933,405,3,874939157,Mission: Impossible (1996),"Action, Adventure, Mystery",3
933,399,3,874939157,"Three Musketeers, The (1993)","Action, Adventure",3
933,117,2,874939157,"Rock, The (1996)","Action, Adventure, Thriller",2
933,550,1,874939185,Die Hard: With a Vengeance (1995),"Action, Thriller",1
933,38,2,874939185,"Net, The (1995)","Sci-Fi, Thriller",2
933,576,1,874939185,Cliffhanger (1993),"Action, Adventure",1
933,449,1,874939207,Star Trek: The Motion Picture (1979),"Action, Adventure, Sci-Fi",1
933,568,2,874939207,Speed (1994),"Action, Romance, Thriller",2
933,385,3,874939207,True Lies (1994),"Action, Adventure, Romance",3
933,391,1,874939230,Last Action Hero (1993),Action,1
933,578,1,874939230,Demolition Man (1993),"Action, Sci-Fi",1
933,597,1,874939230,Eraser (1996),"Action, Thriller",1
933,840,3,874939230,Last Man Standing (1996),"Action, Western",3
933,1228,1,874939247,Under Siege 2: Dark Territory (1995),Action,1
506,676,1,874945513,"Crucible, The (1996)",unknown,1
346,748,4,874947380,"Saint, The (1997)","Action, Romance, Thriller",4
346,300,5,874947380,Air Force One (1997),"Action, Thriller",5
346,366,2,874947609,Dangerous Minds (1995),unknown,2
346,1011,1,874947609,2 Days in the Valley (1996),unknown,1
346,50,5,874947609,Star Wars (1977),"Action, Adventure, Romance, Sci-Fi, War",5
346,172,5,874947609,"Empire Strikes Back, The (1980)","Action, Adventure, Romance, Sci-Fi, War",5
